08103,"01,12,16,18,22,33",04,1:0:5,4:2:0,3:2:1,1:4:1,3:3:0,3:3,2:4,1:5
08104,"03,06,08,17,24,31",01,0:1:5,1:4:1,5:1:0,2:1:3,3:1:2,3:3,3:3,3:3
08105,"05,17,19,27,28,32",02,1:0:5,3:2:1,3:2:1,3:2:1,1:2:3,5:1,4:2,3:3
08106,"14,19,25,27,29,30",15,2:0:4,4:1:1,3:1:2,4:2:0,2:2:2,5:1,4:2,2:4
08107,"06,13,18,22,27,32",04,1:1:4,2:2:2,3:2:1,2:3:1,3:2:1,4:2,2:4,1:5
08108,"09,10,15,17,23,30",12,0:1:5,2:2:2,4:2:0,2:2:2,3:1:2,3:3,4:2,2:4
08109,"04,07,09,16,21,28",10,1:0:5,2:2:2,4:1:1,1:2:3,2:4:0,2:4,3:3,1:5
08110,"10,16,22,23,29,31",02,1:2:3,4:0:2,2:3:1,3:2:1,0:4:2,4:2,3:3,3:3
08111,"17,18,21,25,31,32",06,1:1:4,0:3:3,2:3:1,3:3:0,2:2:2,6:0,4:2,2:4
08112,"05,13,14,19,22,23",06,0:2:4,3:1:2,4:2:0,1:4:1,0:3:3,3:3,4:2,4:2
08113,"06,09,10,12,17,22",09,1:1:4,1:2:3,3:2:1,0:3:3,3:2:1,2:4,2:4,1:5
08114,"04,09,20,24,25,31",14,1:0:5,3:2:1,5:0:1,3:1:2,2:3:1,4:2,3:3,1:5
08115,"02,12,13,14,17,18",06,0:2:4,2:1:3,6:0:0,0:5:1,2:1:3,2:4,2:4,3:3
08116,"03,07,21,22,24,29",14,0:1:5,3:1:2,5:1:0,2:2:2,3:2:1,4:2,4:2,3:3
08117,"03,05,07,10,14,33",07,2:1:3,3:1:2,4:0:2,1:1:4,2:2:2,1:5,4:2,3:3
08118,"04,09,16,27,31,33",01,1:0:5,2:2:2,3:2:1,3:1:2,3:3:0,3:3,4:2,1:5
08119,"05,07,09,15,24,29",07,1:2:3,1:2:3,3:2:1,2:1:3,3:1:2,2:4,5:1,3:3
08120,"10,11,22,24,26,33",02,1:1:4,2:3:1,4:1:1,3:1:2,2:2:2,4:2,2:4,1:5
08121,"02,22,23,27,31,32",06,1:0:5,4:2:0,2:3:1,4:1:1,1:2:3,5:1,3:3,3:3
08122,"02,08,11,14,19,26",15,1:2:3,4:1:1,4:1:1,1:2:3,0:1:5,2:4,2:4,3:3
08123,"10,11,15,16,25,29",02,1:0:5,3:1:2,2:3:1,2:2:2,1:3:2,2:4,4:2,2:4
08124,"01,07,10,13,21,22",03,1:0:5,3:3:0,5:0:1,0:3:3,1:5:0,2:4,4:2,3:3
08125,"10,11,12,15,26,29",09,1:3:2,1:3:2,3:2:1,2:2:2,2:1:3,2:4,3:3,2:4
08126,"04,11,12,14,20,30",13,2:0:4,4:1:1,2:2:2,1:3:2,2:1:3,2:4,1:5,1:5
08127,"05,08,19,22,27,30",13,1:0:5,3:1:2,3:2:1,2:2:2,2:2:2,4:2,3:3,2:4
08128,"01,05,19,20,27,33",05,3:1:2,2:1:3,2:1:3,2:2:2,2:2:2,4:2,5:1,3:3
08129,"01,03,18,24,25,32",15,1:0:5,4:0:2,3:2:1,3:1:2,3:2:1,4:2,3:3,2:4
08130,"01,12,18,28,30,32",06,3:0:3,2:1:3,3:0:3,3:2:1,3:2:1,4:2,1:5,1:5
08131,"02,12,15,18,22,32",08,3:0:3,0:3:3,2:1:3,1:4:1,3:1:2,3:3,1:5,1:5
08132,"09,13,16,25,27,33",08,0:0:6,4:0:2,3:3:0,3:2:1,3:3:0,3:3,5:1,1:5
08133,"08,11,16,19,24,26",11,1:0:5,3:1:2,2:3:1,2:2:2,1:2:3,3:3,2:4,2:4
08134,"10,15,19,20,28,32",02,1:0:5,1:2:3,2:3:1,2:3:1,1:3:2,4:2,2:4,1:5
08135,"05,14,15,16,19,21",15,2:1:3,2:2:2,1:3:2,0:5:1,2:2:2,2:4,4:2,2:4
08136,"05,09,10,12,18,28",02,1:2:3,2:3:1,4:1:1,1:2:3,3:2:1,2:4,2:4,1:5
08137,"01,04,24,28,29,33",09,1:0:5,2:2:2,3:2:1,4:0:2,2:3:1,4:2,3:3,2:4
08138,"07,14,19,23,25,32",04,0:0:6,3:2:1,3:3:0,3:2:1,0:3:3,4:2,4:2,3:3
08139,"08,09,19,23,25,26",07,3:0:3,3:2:1,1:2:3,3:1:2,1:2:3,4:2,4:2,2:4
08140,"07,14,16,29,30,31",14,0:2:4,4:1:1,5:1:0,3:2:1,1:3:2,3:3,3:3,3:3
08141,"03,13,20,25,29,33",15,1:1:4,3:1:2,4:1:1,3:2:1,2:2:2,4:2,5:1,3:3
08142,"05,06,10,13,17,28",15,1:0:5,2:1:3,4:1:1,1:2:3,1:3:2,2:4,3:3,3:3
08143,"12,17,18,19,26,27",06,1:0:5,4:1:1,2:3:1,2:4:0,3:1:2,5:1,3:3,2:4
08144,"02,05,10,27,29,33",15,1:2:3,2:3:1,5:0:1,3:0:3,2:1:3,3:3,4:2,3:3
08145,"07,13,18,22,26,29",02,1:2:3,1:1:4,4:1:1,2:3:1,1:3:2,4:2,3:3,3:3
08146,"07,08,17,19,31,32",10,1:0:5,3:2:1,2:3:1,2:2:2,0:3:3,4:2,4:2,4:2
08147,"07,08,14,22,26,33",02,2:2:2,1:3:2,3:1:2,2:2:2,1:2:3,3:3,2:4,1:5
08148,"03,05,09,22,26,28",09,2:0:4,3:1:2,3:1:2,2:1:3,2:2:2,3:3,3:3,2:4
08149,"10,14,22,28,29,33",02,2:2:2,0:3:3,2:2:2,3:2:1,1:3:2,4:2,2:4,1:5
08150,"04,19,22,24,29,32",02,2:0:4,3:2:1,3:1:2,3:2:1,1:3:2,5:1,2:4,2:4
08151,"06,08,10,14,17,19",06,1:2:3,1:3:2,5:0:1,0:3:3,1:2:3,2:4,2:4,2:4
08152,"01,04,06,22,26,30",08,1:2:3,3:2:1,5:0:1,2:1:3,2:3:1,3:3,1:5,1:5
08153,"01,04,18,21,24,30",16,3:0:3,4:0:2,2:1:3,2:2:2,4:2:0,4:2,2:4,1:5
08154,"02,05,07,21,22,26",08,1:2:3,2:3:1,2:3:1,1:2:3,1:2:3,3:3,3:3,3:3
09001,"04,21,23,24,30,31",04,1:3:2,2:1:3,3:2:1,4:1:1,3:2:1,5:1,3:3,2:4
09002,"10,14,17,25,29,33",14,0:0:6,1:1:4,4:2:0,3:2:1,1:2:3,4:2,4:2,2:4
09003,"02,03,06,15,25,30",02,1:1:4,4:1:1,3:2:1,2:1:3,4:1:1,2:4,3:3,2:4
09004,"03,11,13,17,28,31",03,1:1:4,3:0:3,4:1:1,2:2:2,1:3:2,3:3,5:1,5:1
09005,"01,03,08,15,17,21",13,2:1:3,2:2:2,4:0:2,0:3:3,3:1:2,2:4,5:1,3:3
09006,"06,12,18,20,26,33",02,0:0:6,4:1:1,4:2:0,2:3:1,4:0:2,4:2,1:5,0:6
09007,"01,05,12,23,25,26",15,2:1:3,3:2:1,2:2:2,3:1:2,1:2:3,3:3,4:2,3:3
09008,"04,15,16,22,32,33",02,0:1:5,2:1:3,4:2:0,2:3:1,2:3:1,3:3,2:4,0:6
09009,"08,15,21,30,31,33",02,2:0:4,1:4:1,2:2:2,3:2:1,4:1:1,4:2,4:2,1:5
09010,"03,10,17,19,20,24",02,0:0:6,4:2:0,5:1:0,1:3:2,2:2:2,4:2,3:3,3:3
09011,"02,04,13,14,18,23",15,0:0:6,4:0:2,2:4:0,1:3:2,1:2:3,2:4,2:4,3:3
09012,"05,11,14,17,18,28",01,2:1:3,3:1:2,2:2:2,1:3:2,1:1:4,3:3,3:3,3:3
09013,"04,08,09,21,26,27",09,0:1:5,2:0:4,4:2:0,2:1:3,3:1:2,3:3,3:3,0:6
09014,"03,06,09,14,15,18",02,1:2:3,2:3:1,4:1:1,0:3:3,5:0:1,1:5,3:3,1:5
09015,"02,04,06,15,17,32",05,2:1:3,2:3:1,1:3:2,1:2:3,2:1:3,2:4,2:4,2:4
09016,"02,07,13,16,20,33",03,1:0:5,3:1:2,2:3:1,1:3:2,1:3:2,2:4,3:3,3:3
09017,"06,14,15,19,25,26",08,0:2:4,2:2:2,2:4:0,2:3:1,2:2:2,3:3,3:3,1:5
09018,"02,05,06,19,27,30",15,2:1:3,3:2:1,2:2:2,2:1:3,3:1:2,3:3,3:3,3:3
09019,"06,17,19,20,26,27",04,3:1:2,0:3:3,1:2:3,2:3:1,2:1:3,5:1,3:3,2:4
09020,"03,05,07,10,19,23",13,1:1:4,3:1:2,3:2:1,1:1:4,1:3:2,2:4,5:1,5:1
09021,"01,04,05,17,24,27",09,1:2:3,2:4:0,3:2:1,2:1:3,2:2:2,3:3,4:2,3:3
09022,"05,08,09,10,11,18",08,1:1:4,3:1:2,4:1:1,0:1:5,2:1:3,1:5,3:3,2:4
09023,"01,06,07,15,24,30",08,0:2:4,3:2:1,4:2:0,2:1:3,4:2:0,2:4,3:3,2:4
09024,"01,03,17,23,30,33",12,2:0:4,2:1:3,3:1:2,3:1:2,3:1:2,4:2,5:1,4:2
09025,"10,20,22,23,26,33",11,2:0:4,1:0:5,3:1:2,3:2:1,1:2:3,5:1,2:4,1:5
09026,"11,15,17,18,20,30",16,1:2:3,2:3:1,4:1:1,1:4:1,3:0:3,4:2,3:3,2:4
09027,"02,07,11,16,27,32",06,1:0:5,3:1:2,4:1:1,2:1:3,1:2:3,2:4,3:3,3:3
09028,"03,06,12,15,23,26",10,0:1:5,1:2:3,1:5:0,2:2:2,4:0:2,2:4,3:3,2:4
09029,"12,13,15,22,23,29",13,3:0:3,4:2:0,1:2:3,2:4:0,2:2:2,3:3,4:2,3:3
09030,"08,14,24,26,28,32",07,0:1:5,4:0:2,3:3:0,4:1:1,1:1:4,4:2,0:6,0:6
09031,"01,02,03,15,30,33",01,0:1:5,1:3:2,4:2:0,2:1:3,4:1:1,2:4,4:2,3:3
09032,"09,11,12,19,27,32",06,0:1:5,3:1:2,5:1:0,2:2:2,3:1:2,3:3,4:2,2:4
09033,"07,08,13,14,29,30",06,0:1:5,4:1:1,4:2:0,2:2:2,1:2:3,2:4,3:3,3:3
09034,"09,12,18,21,22,26",07,0:2:4,3:2:1,4:2:0,1:4:1,4:1:1,4:2,2:4,0:6
09035,"06,15,21,26,29,31",05,2:1:3,3:2:1,4:0:2,3:2:1,3:1:2,4:2,4:2,2:4
09036,"06,09,18,23,32,33",07,1:2:3,1:1:4,4:1:1,3:1:2,4:0:2,4:2,3:3,1:5
09037,"02,06,15,18,20,31",03,2:2:2,2:2:2,3:1:2,1:3:2,3:1:2,3:3,2:4,2:4
09038,"12,13,15,23,28,32",05,1:2:3,1:4:1,4:1:1,3:3:0,2:2:2,3:3,3:3,2:4
09039,"05,12,14,15,21,27",03,2:0:4,2:2:2,2:2:2,1:4:1,4:0:2,2:4,4:2,1:5
09040,"04,07,10,20,26,30",12,0:0:6,4:1:1,3:3:0,2:1:3,1:3:2,3:3,1:5,1:5
09041,"01,08,23,26,28,33",08,1:0:5,3:1:2,4:1:1,4:0:2,1:2:3,4:2,3:3,2:4
09042,"08,16,22,23,27,30",11,2:1:3,2:1:3,2:2:2,3:2:1,2:2:2,4:2,2:4,1:5
09043,"04,09,10,15,18,26",07,0:1:5,2:3:1,3:3:0,1:2:3,3:2:1,2:4,2:4,0:6
09044,"11,14,16,18,26,30",01,2:2:2,3:2:1,1:3:2,2:3:1,2:1:3,3:3,1:5,1:5
09045,"03,04,06,23,30,32",01,1:1:4,1:3:2,5:0:1,3:0:3,3:1:2,3:3,2:4,2:4
09046,"16,20,21,26,29,30",09,1:2:3,2:2:2,4:1:1,3:3:0,2:1:3,5:1,2:4,1:5
09047,"06,08,11,15,21,22",16,1:1:4,2:1:3,3:2:1,0:3:3,3:1:2,2:4,3:3,1:5
09048,"03,07,11,15,17,31",01,2:0:4,4:1:1,3:1:2,1:2:3,2:2:2,2:4,6:0,5:1
09049,"09,12,14,20,30,31",06,1:0:5,3:1:2,2:3:1,2:3:1,3:1:2,3:3,2:4,1:5
09050,"13,21,24,29,30,32",04,1:0:5,4:1:1,1:4:1,4:2:0,3:1:2,5:1,3:3,2:4
09051,"06,10,13,16,21,23",07,2:0:4,2:3:1,3:1:2,1:3:2,2:3:1,2:4,3:3,2:4
09052,"09,11,15,19,21,30",08,1:1:4,1:4:1,2:3:1,1:3:2,4:1:1,3:3,5:1,2:4
09053,"07,12,18,19,22,28",04,1:0:5,5:0:1,2:3:1,1:4:1,2:4:0,4:2,2:4,2:4
09054,"16,17,23,26,31,32",11,0:0:6,1:1:4,4:2:0,4:2:0,0:2:4,5:1,3:3,3:3
09055,"03,04,18,22,24,29",11,0:2:4,3:0:3,3:3:0,2:2:2,3:2:1,4:2,2:4,2:4
09056,"04,09,10,18,29,32",08,3:1:2,2:1:3,3:0:3,2:1:3,2:2:2,3:3,2:4,1:5
09057,"05,07,10,14,17,25",11,1:0:5,3:0:3,3:2:1,1:2:3,0:3:3,2:4,4:2,3:3
09058,"05,08,10,15,23,26",09,2:0:4,3:1:2,1:3:2,2:1:3,1:1:4,2:4,3:3,2:4
09059,"03,07,13,23,27,30",11,1:1:4,2:2:2,3:2:1,3:1:2,3:2:1,3:3,5:1,4:2
09060,"07,13,17,26,32,33",04,2:1:3,1:3:2,3:1:2,3:2:1,1:2:3,4:2,4:2,3:3
09061,"10,11,13,16,19,30",03,1:1:4,1:2:3,4:1:1,1:3:2,1:4:1,2:4,3:3,3:3
09062,"10,19,20,21,23,32",10,2:1:3,2:4:0,3:1:2,2:3:1,1:2:3,5:1,3:3,2:4
09063,"02,05,11,26,30,32",16,1:2:3,2:2:2,4:1:1,3:0:3,1:0:5,3:3,2:4,3:3
09064,"01,02,14,23,28,29",15,1:1:4,4:1:1,3:2:1,3:1:2,0:2:4,3:3,3:3,4:2
09065,"08,12,20,22,30,33",02,0:1:5,5:1:0,4:2:0,2:3:1,3:1:2,4:2,1:5,0:6
09066,"02,15,19,24,31,32",04,0:1:5,3:1:2,3:3:0,3:2:1,2:2:2,4:2,3:3,3:3
09067,"04,10,16,23,28,30",05,0:1:5,3:3:0,3:3:0,3:1:2,1:4:1,3:3,1:5,1:5
09068,"06,11,18,20,25,30",05,1:0:5,3:1:2,4:1:1,2:2:2,3:1:2,4:2,2:4,1:5
09069,"03,05,12,18,21,23",02,1:1:4,5:1:0,2:3:1,1:3:2,4:0:2,3:3,4:2,3:3
09070,"01,02,09,10,21,31",10,1:0:5,3:2:1,4:1:1,1:1:4,2:3:1,2:4,4:2,3:3
09071,"04,05,23,26,31,32",06,1:2:3,2:2:2,4:1:1,4:0:2,0:2:4,4:2,3:3,3:3
09072,"01,03,12,20,21,29",04,0:2:4,2:2:2,5:1:0,1:3:2,3:1:2,3:3,4:2,3:3
09073,"09,16,17,18,22,27",14,0:0:6,5:0:1,5:1:0,1:4:1,3:2:1,4:2,3:3,1:5
09074,"05,10,16,19,23,28",13,1:0:5,1:1:4,1:4:1,2:2:2,0:4:2,3:3,3:3,3:3
09075,"01,13,15,17,20,30",05,0:1:5,3:2:1,3:3:0,1:4:1,2:2:2,3:3,4:2,3:3
09076,"09,18,19,25,28,31",06,0:2:4,1:2:3,3:3:0,3:2:1,2:4:0,5:1,4:2,2:4
09077,"01,09,14,16,28,32",16,2:1:3,2:4:0,3:1:2,2:2:2,1:3:2,2:4,2:4,1:5
09078,"05,07,12,14,15,20",13,1:0:5,3:2:1,4:1:1,0:4:2,2:1:3,1:5,3:3,2:4
09079,"02,09,16,21,30,31",13,0:2:4,2:4:0,4:2:0,2:2:2,3:2:1,3:3,3:3,2:4
09080,"01,11,13,25,32,33",06,0:0:6,4:1:1,4:2:0,3:1:2,1:3:2,3:3,5:1,3:3
09081,"04,05,06,25,29,30",03,1:1:4,3:1:2,5:0:1,3:0:3,2:2:2,3:3,3:3,2:4
09082,"11,15,18,21,27,29",02,1:1:4,2:0:4,5:0:1,2:3:1,4:0:2,4:2,5:1,2:4
09083,"02,08,12,18,24,28",04,1:0:5,4:2:0,3:2:1,2:2:2,3:1:2,3:3,0:6,1:5
09084,"04,09,11,20,32,33",13,0:1:5,2:1:3,4:2:0,2:1:3,2:1:3,3:3,3:3,1:5
09085,"04,08,12,17,20,30",03,2:2:2,2:2:2,2:2:2,1:3:2,2:1:3,3:3,1:5,1:5
09086,"11,12,13,18,23,32",11,1:2:3,2:4:0,2:3:1,2:3:1,2:1:3,3:3,3:3,3:3
09087,"06,11,13,20,28,32",06,3:1:2,1:3:2,3:0:3,2:2:2,1:2:3,3:3,2:4,2:4
09088,"04,07,11,15,16,17",02,1:0:5,3:2:1,4:1:1,0:3:3,1:3:2,1:5,4:2,3:3
09089,"02,03,07,11,19,32",04,2:1:3,3:2:1,3:1:2,1:1:4,1:2:3,2:4,4:2,5:1
09090,"07,09,14,20,23,30",14,1:0:5,3:1:2,4:1:1,2:2:2,2:1:3,3:3,3:3,2:4
09091,"03,08,11,14,25,29",04,1:2:3,3:1:2,3:2:1,2:1:3,1:1:4,2:4,4:2,3:3
09092,"02,06,07,14,18,31",08,1:1:4,2:2:2,3:2:1,1:2:3,2:2:2,2:4,2:4,3:3
09093,"01,11,20,31,32,33",01,1:1:4,3:3:0,3:2:1,3:1:2,1:2:3,4:2,4:2,3:3
09094,"03,16,22,25,26,33",14,1:0:5,4:0:2,5:0:1,3:2:1,2:3:1,4:2,3:3,1:5
09095,"08,09,14,28,31,33",15,1:1:4,2:1:3,5:0:1,3:1:2,2:2:2,3:3,3:3,1:5
09096,"01,26,27,31,32,33",03,2:1:3,3:3:0,2:2:2,5:0:1,2:2:2,5:1,4:2,2:4
09097,"07,13,24,26,28,32",14,2:1:3,2:2:2,3:1:2,4:1:1,1:3:2,4:2,2:4,2:4
09098,"03,14,15,20,23,30",02,0:0:6,3:2:1,4:2:0,2:3:1,3:0:3,3:3,3:3,2:4
09099,"08,09,18,20,25,29",09,1:0:5,2:1:3,4:1:1,2:2:2,2:1:3,4:2,3:3,1:5
09100,"02,11,17,27,30,33",11,0:1:5,3:1:2,4:2:0,3:1:2,3:0:3,4:2,4:2,3:3
09101,"01,02,05,10,19,24",14,1:0:5,4:0:2,3:2:1,1:1:4,1:3:2,2:4,3:3,4:2
09102,"03,05,07,08,14,31",10,1:0:5,1:2:3,4:1:1,1:1:4,1:2:3,1:5,4:2,4:2
09103,"06,11,17,20,23,24",09,0:1:5,3:1:2,5:1:0,2:2:2,2:0:4,4:2,3:3,3:3
09104,"20,22,26,29,30,32",16,1:0:5,2:2:2,4:1:1,4:2:0,1:1:4,6:0,1:5,1:5
09105,"02,08,10,16,27,30",15,1:0:5,2:2:2,4:1:1,2:1:3,2:2:2,2:4,1:5,1:5
09106,"01,02,15,18,20,29",04,1:2:3,2:2:2,2:3:1,1:3:2,2:1:3,3:3,3:3,3:3
09107,"07,08,20,23,28,29",05,2:1:3,1:3:2,3:1:2,3:1:2,0:2:4,4:2,3:3,3:3
09108,"04,10,17,28,32,33",02,1:0:5,4:0:2,5:0:1,3:1:2,1:3:2,4:2,2:4,1:5
09109,"05,06,07,14,25,28",01,1:1:4,3:0:3,4:1:1,2:1:3,1:3:2,2:4,3:3,2:4
09110,"04,10,13,15,19,30",14,0:2:4,4:2:0,3:3:0,1:3:2,2:4:0,2:4,3:3,2:4
09111,"02,04,07,14,15,25",15,2:3:1,1:2:3,3:1:2,1:2:3,1:3:2,1:5,3:3,2:4
09112,"06,07,18,24,30,32",09,1:1:4,2:2:2,3:2:1,3:1:2,4:1:1,4:2,1:5,1:5
09113,"04,12,20,25,28,29",16,0:2:4,1:4:1,4:2:0,3:2:1,1:3:2,4:2,2:4,1:5
09114,"03,05,11,12,31,32",11,1:1:4,5:1:0,2:3:1,2:1:3,2:1:3,2:4,4:2,4:2
09115,"02,09,13,15,19,24",03,0:0:6,4:2:0,4:2:0,1:3:2,3:2:1,2:4,4:2,3:3
09116,"05,17,21,25,27,32",14,0:2:4,3:2:1,5:1:0,3:2:1,2:1:3,5:1,5:1,2:4
09117,"05,09,15,21,26,31",13,2:2:2,4:2:0,2:2:2,2:2:2,3:1:2,3:3,5:1,2:4
09118,"12,16,25,26,27,31",05,2:2:2,3:1:2,1:3:2,4:2:0,2:3:1,4:2,3:3,1:5
09119,"06,07,10,12,15,21",05,1:2:3,1:3:2,4:1:1,0:3:3,4:2:0,1:5,3:3,1:5
09120,"01,02,08,12,16,30",16,1:1:4,3:1:2,3:2:1,1:2:3,2:2:2,1:5,1:5,2:4
09121,"02,04,06,10,25,30",09,2:2:2,1:2:3,4:0:2,2:0:4,2:3:1,2:4,1:5,1:5
09122,"07,14,16,27,29,32",01,0:1:5,2:1:3,4:2:0,3:2:1,1:2:3,3:3,3:3,2:4
09123,"09,13,20,22,25,28",14,0:1:5,4:1:1,4:2:0,2:3:1,1:4:1,4:2,3:3,1:5
09124,"03,04,22,23,28,30",10,2:0:4,5:0:1,3:1:2,3:1:2,2:3:1,4:2,2:4,2:4
09125,"06,07,08,22,26,27",12,1:0:5,1:1:4,4:1:1,2:1:3,2:2:2,3:3,2:4,1:5
09126,"03,05,06,10,19,23",15,1:2:3,3:1:2,3:2:1,1:1:4,2:2:2,2:4,4:2,4:2
09127,"02,11,12,14,15,16",04,0:0:6,2:2:2,4:2:0,0:4:2,2:1:3,0:6,2:4,2:4
09128,"05,08,15,16,26,32",01,2:1:3,2:1:3,4:0:2,2:2:2,1:1:4,2:4,2:4,1:5
09129,"06,07,16,17,24,25",07,1:0:5,2:3:1,1:4:1,2:2:2,2:3:1,3:3,3:3,2:4
09130,"02,03,07,12,13,30",11,1:0:5,1:3:2,5:0:1,1:2:3,3:2:1,1:5,3:3,4:2
09131,"16,23,25,26,32,33",05,0:2:4,1:2:3,6:0:0,5:1:0,1:2:3,5:1,3:3,1:5
09132,"04,14,15,21,23,30",07,1:1:4,2:1:3,4:1:1,2:3:1,3:1:2,3:3,3:3,1:5
09133,"05,09,13,18,20,32",01,0:1:5,3:0:3,3:3:0,1:3:2,2:1:3,3:3,3:3,2:4
09134,"03,05,12,15,28,33",06,1:1:4,2:3:1,3:2:1,2:2:2,4:1:1,2:4,4:2,2:4
09135,"01,03,14,19,30,33",16,2:0:4,2:1:3,3:1:2,2:2:2,3:2:1,3:3,4:2,3:3
09136,"01,04,14,22,30,33",01,4:0:2,3:3:0,1:1:4,2:2:2,2:3:1,3:3,2:4,1:5
09137,"08,12,14,15,17,21",01,1:0:5,3:3:0,3:2:1,0:5:1,3:0:3,2:4,3:3,1:5
09138,"04,07,14,26,32,33",14,1:2:3,0:3:3,4:1:1,3:1:2,1:2:3,3:3,2:4,1:5
09139,"01,05,15,17,27,29",02,0:2:4,2:1:3,3:3:0,2:2:2,2:1:3,3:3,6:0,4:2
09140,"04,05,11,18,22,33",12,1:2:3,3:3:0,3:2:1,1:2:3,2:2:2,3:3,3:3,2:4
09141,"02,13,21,28,29,31",09,0:1:5,5:0:1,5:1:0,3:2:1,1:3:2,4:2,4:2,4:2
09142,"07,11,15,19,20,24",13,0:1:5,5:1:0,5:1:0,1:3:2,2:2:2,3:3,4:2,3:3
09143,"05,09,11,17,23,28",10,1:1:4,2:1:3,4:1:1,2:1:3,1:1:4,3:3,5:1,4:2
09144,"01,05,10,17,18,29",12,2:0:4,2:3:1,1:3:2,1:2:3,1:2:3,3:3,4:2,4:2
09145,"03,05,11,15,26,33",11,1:1:4,2:4:0,4:1:1,2:1:3,3:0:3,2:4,5:1,3:3
09146,"03,09,16,20,22,33",15,2:0:4,4:1:1,3:1:2,1:3:2,3:2:1,3:3,3:3,1:5
09147,"06,08,10,18,22,32",16,1:0:5,4:0:2,2:3:1,1:2:3,2:2:2,3:3,0:6,0:6
09148,"06,12,15,22,29,32",10,3:0:3,2:3:1,3:0:3,2:3:1,3:1:2,3:3,2:4,1:5
09149,"01,03,16,18,22,29",04,2:1:3,1:3:2,3:1:2,1:3:2,2:3:1,3:3,3:3,3:3
09150,"04,06,07,16,19,20",04,1:1:4,3:0:3,3:2:1,0:3:3,1:4:1,2:4,2:4,2:4
09151,"06,08,10,16,25,30",14,2:0:4,3:2:1,3:1:2,2:1:3,2:3:1,2:4,1:5,0:6
09152,"03,04,19,21,27,28",05,0:2:4,4:1:1,6:0:0,2:2:2,3:3:0,4:2,4:2,2:4
09153,"06,07,08,20,21,25",10,1:3:2,3:1:2,4:1:1,1:2:3,2:2:2,3:3,3:3,1:5
09154,"01,07,12,14,18,25",16,2:0:4,2:1:3,4:0:2,1:3:2,2:3:1,2:4,3:3,2:4
10001,"07,17,18,27,29,32",13,2:0:4,2:2:2,3:1:2,3:2:1,2:1:3,5:1,4:2,3:3
10002,"03,06,07,23,30,33",13,1:0:5,3:3:0,2:3:1,3:0:3,4:1:1,3:3,4:2,3:3
10003,"14,22,26,27,28,31",04,0:1:5,4:1:1,4:2:0,4:2:0,1:3:2,5:1,2:4,1:5
10004,"01,12,13,16,23,28",07,1:1:4,2:1:3,3:2:1,2:3:1,1:4:1,2:4,3:3,3:3
10005,"03,05,06,08,17,18",14,0:0:6,2:3:1,5:1:0,0:2:4,3:0:3,2:4,3:3,3:3
10006,"03,05,07,13,14,18",05,3:1:2,2:3:1,2:1:3,0:3:3,2:2:2,1:5,4:2,4:2
10007,"14,22,27,28,30,33",14,1:0:5,2:3:1,5:0:1,4:2:0,3:2:1,5:1,2:4,0:6
10008,"05,07,13,15,18,30",14,1:4:1,1:2:3,3:2:1,1:3:2,3:2:1,2:4,4:2,3:3
10009,"01,09,13,21,24,32",06,1:0:5,4:1:1,5:0:1,2:2:2,3:2:1,3:3,4:2,2:4
10010,"07,08,12,15,22,26",08,0:2:4,3:1:2,3:3:0,1:3:2,2:2:2,2:4,2:4,1:5
10011,"07,08,14,22,24,30",07,3:1:2,1:4:1,2:1:3,2:2:2,2:2:2,3:3,1:5,1:5
10012,"02,08,13,14,25,33",10,2:0:4,2:3:1,2:2:2,2:2:2,1:2:3,2:4,3:3,2:4
10013,"01,02,03,16,18,23",12,1:0:5,3:1:2,3:2:1,1:2:3,2:2:2,2:4,3:3,4:2
10014,"01,03,07,14,26,28",02,2:1:3,1:4:1,4:0:2,2:1:3,1:3:2,2:4,3:3,3:3
10015,"01,04,16,21,23,28",06,2:2:2,4:1:1,3:1:2,2:2:2,1:4:1,3:3,3:3,2:4
10016,"02,08,10,12,30,33",16,0:0:6,2:2:2,5:1:0,2:1:3,3:1:2,2:4,1:5,1:5
10017,"01,03,06,11,12,23",11,1:2:3,2:1:3,2:3:1,1:1:4,3:1:2,1:5,4:2,4:2
10018,"11,28,29,30,32,33",02,1:2:3,3:1:2,5:0:1,5:0:1,2:1:3,5:1,3:3,2:4
10019,"02,10,22,24,26,27",06,0:0:6,2:1:3,4:2:0,3:1:2,2:2:2,4:2,1:5,1:5
10020,"05,06,14,22,24,26",09,3:0:3,2:3:1,3:0:3,2:2:2,2:1:3,3:3,1:5,1:5
10021,"02,09,16,17,19,25",04,0:1:5,4:1:1,5:1:0,1:3:2,1:3:2,3:3,4:2,3:3
10022,"01,02,18,29,31,32",02,1:0:5,4:2:0,3:2:1,3:1:2,1:2:3,4:2,3:3,4:2
10023,"02,09,11,22,24,27",11,1:1:4,2:1:3,5:0:1,2:1:3,3:1:2,3:3,3:3,2:4
10024,"07,16,26,27,29,31",14,1:2:3,2:1:3,4:1:1,4:1:1,1:3:2,4:2,4:2,3:3
10025,"04,05,07,10,13,25",11,1:0:5,5:0:1,4:1:1,1:1:4,0:5:1,1:5,4:2,3:3
10026,"02,04,05,08,19,22",12,2:0:4,3:2:1,3:1:2,0:2:4,0:3:3,2:4,2:4,3:3
10027,"03,04,15,25,26,30",13,1:1:4,3:1:2,4:1:1,3:1:2,3:2:1,3:3,3:3,1:5
